order_id,customer_id,restaurant_id,dish_ordered,order_time,delivery_time,order_status,price,quantity,delivery_address,expected_delivery_time,delivery_partner_id
12878,82,26,Samosa,18-05-2024 23:43,19-05-2024 00:39,Successful,619.6,1,"00/50, Goswami Circle, Pune-002303",19-05-2024 00:04,417
12879,303,75,Samosa,04-05-2024 09:20,04-05-2024 10:37,Successful,177.99,4,"57/77, Lad Marg, Uluberia 213382",04-05-2024 09:45,131
12880,437,82,Dosa,16-08-2024 23:08,16-08-2024 23:44,Cancelled,549.36,4,"38/57
Salvi Street, Ramagundam-013360",16-08-2024 23:46,363
12881,472,31,Dal Makhani,11-06-2024 18:37,11-06-2024 19:06,Successful,214.94,4,"H.No. 399
Karpe Marg
Agartala 060912",11-06-2024 19:15,311
12882,460,250,Chole Bhature,01-03-2024 09:04,01-03-2024 10:32,Successful,122.19,5,"327
Baral Chowk
Ulhasnagar-809683",01-03-2024 09:44,182
12883,80,74,Chole Bhature,29-05-2024 04:13,29-05-2024 05:29,Successful,974.04,1,"96, Chahal Marg
Guwahati 263606",29-05-2024 04:37,462
12884,460,125,Aloo Paratha,10-09-2024 01:07,10-09-2024 02:28,Successful,693.56,1,"H.No. 91, Khanna Zila, Mira-Bhayandar 420877",10-09-2024 01:35,129
12885,277,58,Samosa,07-03-2024 01:24,07-03-2024 02:20,Successful,874.59,5,"57
Buch Marg
Tiruvottiyur 818054",07-03-2024 01:51,68
12886,433,99,Tandoori Chicken,21-08-2024 22:16,21-08-2024 23:32,Successful,618,2,"19/592
Bava Ganj, Katni 278720",21-08-2024 22:55,492
12887,5,203,Pav Bhaji,04-02-2024 01:45,04-02-2024 03:43,Cancelled,849.2,3,"51, Sarraf Road, Raebareli 854728",04-02-2024 02:22,297
12888,102,12,Dal Makhani,17-02-2024 15:07,17-02-2024 16:16,Successful,778.23,4,"88/595, Sachdeva Chowk, Danapur 901356",17-02-2024 15:39,161
12889,224,243,Dal Makhani,06-09-2024 22:15,06-09-2024 23:39,Successful,220.51,2,"75
Goswami Zila, Jamnagar-027141",06-09-2024 22:42,95
12890,191,189,Samosa,18-08-2024 17:11,18-08-2024 18:46,Successful,354.34,5,"67/83
Gola Street
Karawal Nagar-108604",18-08-2024 17:38,264
12891,273,274,Butter Chicken,07-01-2024 12:14,07-01-2024 13:40,Successful,186.9,4,"35/036, Divan Zila
Thoothukudi-331204",07-01-2024 12:34,54
12892,76,141,Aloo Paratha,22-04-2024 08:20,22-04-2024 09:39,Successful,907.1,2,"12
Chaudhary, Bilaspur 418859",22-04-2024 08:47,259
12893,414,129,Tandoori Chicken,08-09-2024 08:46,08-09-2024 10:20,Successful,594.34,2,"H.No. 50, Dora Marg, Bidhannagar 289802",08-09-2024 09:23,4
12894,315,27,Tandoori Chicken,22-08-2024 04:30,22-08-2024 05:22,Successful,453.17,5,"99
Rama Circle
Sasaram 985080",22-08-2024 05:08,410
12895,186,145,Dosa,30-03-2024 12:22,30-03-2024 13:08,Successful,609.21,2,"H.No. 439, Raj Ganj
Kulti-300028",30-03-2024 12:52,243
12896,60,244,Chole Bhature,02-05-2024 21:44,02-05-2024 23:12,Successful,845.54,3,"H.No. 47
Saraf Ganj, Kolkata 963442",02-05-2024 22:09,89
12897,135,281,Biryani,30-06-2024 14:53,30-06-2024 15:28,Successful,631.69,1,"H.No. 056
Karan Nagar, Raipur 736326",30-06-2024 15:25,112
12898,185,100,Butter Chicken,24-02-2024 20:17,24-02-2024 21:41,Successful,253.78,3,"H.No. 678, Divan Nagar
Nagercoil-327980",24-02-2024 20:40,92
12899,203,57,Tandoori Chicken,06-09-2024 17:33,06-09-2024 18:36,Successful,140.05,4,"91/17, Bala Zila
Thane 281333",06-09-2024 18:04,449
12900,130,161,Paneer Tikka,15-06-2024 19:53,15-06-2024 20:21,Successful,108.57,4,"21/996, Bose Marg, Panvel 515303",15-06-2024 20:30,164
12901,449,75,Butter Chicken,27-07-2024 19:14,27-07-2024 21:10,Successful,536.41,4,"57, Tella
Aurangabad-480291",27-07-2024 19:49,229
12902,60,134,Samosa,11-02-2024 15:19,11-02-2024 16:53,Successful,626.97,2,"05, Doshi Zila
Khammam 441261",11-02-2024 15:43,7
12903,400,25,Paneer Tikka,09-01-2024 14:02,09-01-2024 15:55,Successful,660.96,1,"237
Ravel Ganj
Mirzapur 578908",09-01-2024 14:27,134
12904,486,38,Chole Bhature,15-08-2024 19:54,15-08-2024 20:16,Successful,761.49,1,"616
Khosla Path, Ranchi-498035",15-08-2024 20:25,297
12905,325,16,Tandoori Chicken,07-01-2024 03:26,07-01-2024 04:38,Successful,677.75,2,"H.No. 87, Rana Path
Sri Ganganagar 728219",07-01-2024 03:46,33
12906,55,109,Paneer Tikka,13-03-2024 09:12,13-03-2024 09:42,Cancelled,876.96,4,"77, Chahal Ganj
Noida-060243",13-03-2024 09:50,371
12907,96,272,Tandoori Chicken,21-07-2024 03:11,21-07-2024 04:56,Cancelled,458.58,3,"H.No. 445, Cherian Ganj
Sasaram-358904",21-07-2024 03:47,287
12908,117,46,Pav Bhaji,28-05-2024 20:05,28-05-2024 21:18,Successful,257.91,5,"H.No. 885
Halder Chowk
Aurangabad 223191",28-05-2024 20:41,327
12909,25,49,Butter Chicken,23-02-2024 19:02,23-02-2024 19:46,Successful,928.35,3,"63/14, Kuruvilla Chowk, Motihari 260167",23-02-2024 19:23,56
12910,326,227,Dal Makhani,03-08-2024 03:43,03-08-2024 05:03,Successful,625.51,3,"21/80
Jha Chowk
Jamshedpur 589781",03-08-2024 04:06,95
12911,58,74,Dosa,12-09-2024 05:43,12-09-2024 06:34,Successful,775.3,3,"084, Chopra Nagar, Hospet 976429",12-09-2024 06:17,445
12912,334,27,Pav Bhaji,29-03-2024 11:36,29-03-2024 12:24,Successful,440.15,5,"27/73, Setty Street, Kamarhati 767850",29-03-2024 12:06,131
12913,476,61,Biryani,18-06-2024 03:37,18-06-2024 05:20,Successful,502.27,3,"H.No. 15
Handa Street, Khammam-838696",18-06-2024 04:10,223
12914,385,126,Dal Makhani,12-01-2024 16:13,12-01-2024 16:53,Successful,131.77,4,"71/27
Hegde Ganj
Machilipatnam 941497",12-01-2024 16:39,388
12915,498,178,Samosa,26-05-2024 16:50,26-05-2024 17:17,Successful,602.91,3,"89, Walia Street, Jaipur 400509",26-05-2024 17:10,207
12916,206,92,Butter Chicken,09-02-2024 23:02,10-02-2024 00:37,Successful,954.97,3,"H.No. 052, Yohannan Ganj, Navi Mumbai 495907",09-02-2024 23:38,349
12917,179,34,Aloo Paratha,02-08-2024 03:45,02-08-2024 04:23,Successful,780.45,4,"044
Doctor Zila
Mango 471293",02-08-2024 04:15,408
12918,445,205,Butter Chicken,04-04-2024 17:02,04-04-2024 18:33,Successful,156.47,4,"227, Srinivas Street, Panvel 354691",04-04-2024 17:32,207
12919,386,220,Paneer Tikka,01-04-2024 03:56,01-04-2024 04:55,Successful,214.86,1,"82/253, Dada Nagar
Kolkata-197565",01-04-2024 04:35,154
12920,201,19,Pav Bhaji,30-07-2024 10:40,30-07-2024 11:12,Successful,418.84,4,"H.No. 44
Dar Circle
Moradabad-738767",30-07-2024 11:03,427
12921,215,84,Biryani,11-09-2024 18:31,11-09-2024 19:11,Successful,497.78,5,"36, Krishna Chowk, Ambarnath 903536",11-09-2024 19:07,416
12922,473,115,Paneer Tikka,30-01-2024 00:09,30-01-2024 01:28,Successful,230.73,3,"H.No. 72
Sood Circle
Mirzapur 886643",30-01-2024 00:48,473
12923,4,124,Samosa,29-06-2024 15:42,29-06-2024 17:02,Successful,626.3,1,"234, Agate Zila
Tadipatri-122692",29-06-2024 16:11,121
12924,463,13,Butter Chicken,11-06-2024 13:02,11-06-2024 14:46,Successful,897.15,1,"58/807, Kalla Circle, Dhule 618864",11-06-2024 13:25,362
12925,138,144,Dal Makhani,17-02-2024 09:29,17-02-2024 09:53,Successful,922.43,3,"H.No. 48, Srivastava Chowk
Sirsa 558337",17-02-2024 09:51,393
12926,133,241,Pav Bhaji,20-04-2024 14:49,20-04-2024 16:22,Successful,435.73,2,"H.No. 35
Kala, Noida 509481",20-04-2024 15:13,494
12927,321,190,Butter Chicken,28-02-2024 22:53,29-02-2024 00:21,Successful,203.47,5,"94/18
Lanka Street
Vijayanagaram 172538",28-02-2024 23:13,443
12928,334,80,Chole Bhature,13-05-2024 23:45,14-05-2024 00:38,Successful,699.83,5,"675, Borah Ganj
Chapra 154810",14-05-2024 00:11,169
12929,147,10,Tandoori Chicken,04-04-2024 05:54,04-04-2024 06:38,Successful,961.96,2,"H.No. 372
Kota Marg
Shivpuri-119423",04-04-2024 06:20,78
12930,306,191,Dal Makhani,08-09-2024 16:18,08-09-2024 17:41,Successful,709.83,2,"79/43
Choudhary Street, Bikaner-657601",08-09-2024 16:57,305
12931,325,186,Tandoori Chicken,25-02-2024 04:06,25-02-2024 05:45,Successful,542.9,4,"H.No. 088
Kurian Nagar
Deoghar 149716",25-02-2024 04:36,291
12932,74,98,Dal Makhani,23-05-2024 02:13,23-05-2024 04:08,Successful,843.17,2,"16/82, Kannan
Nadiad-933759",23-05-2024 02:34,433
12933,288,66,Paneer Tikka,19-06-2024 14:20,19-06-2024 15:13,Successful,862.84,2,"05/087
Sarna Chowk
Buxar-644796",19-06-2024 14:42,150
12934,120,198,Dosa,31-05-2024 04:03,31-05-2024 05:35,Successful,758.76,4,"40, Thakur Path
Rohtak 691283",31-05-2024 04:35,400
12935,326,56,Biryani,19-06-2024 11:32,19-06-2024 12:29,Successful,621.59,3,"H.No. 309, Kunda Path, Madanapalle 497013",19-06-2024 12:11,25
12936,15,200,Pav Bhaji,05-08-2024 06:19,05-08-2024 07:19,Successful,194.88,2,"56/47, Shroff Zila, Bangalore 528863",05-08-2024 06:50,289
12937,363,86,Chole Bhature,06-09-2024 04:53,06-09-2024 05:59,Successful,834.39,1,"26/617
Luthra Road
Pune 493838",06-09-2024 05:14,500
12938,170,146,Aloo Paratha,23-08-2024 02:00,23-08-2024 03:56,Successful,105.27,5,"476, Sule Zila, Ballia-303253",23-08-2024 02:24,205
12939,107,117,Paneer Tikka,29-05-2024 19:15,29-05-2024 20:11,Successful,886.65,1,"340, Sarma Ganj, Bathinda 101657",29-05-2024 19:43,134
12940,336,164,Dosa,07-05-2024 19:39,07-05-2024 21:05,Successful,535.94,1,"H.No. 916
Gill
Bhusawal 187205",07-05-2024 20:15,219
12941,454,271,Dal Makhani,09-02-2024 13:10,09-02-2024 14:51,Successful,672.22,2,"H.No. 920, Dugar, Aurangabad 977839",09-02-2024 13:37,87
12942,18,60,Paneer Tikka,29-05-2024 14:23,29-05-2024 14:50,Successful,644.2,5,"H.No. 22
Sanghvi Chowk
Bally 733995",29-05-2024 14:51,356
12943,73,264,Pav Bhaji,04-03-2024 16:53,04-03-2024 17:16,Successful,443.7,4,"H.No. 52, Bhat Circle, Jamnagar-231408",04-03-2024 17:18,469
12944,110,150,Aloo Paratha,25-01-2024 04:04,25-01-2024 05:58,Cancelled,837.2,5,"58/422, Manda Road, Akola-348270",25-01-2024 04:38,100
12945,363,91,Paneer Tikka,07-07-2024 17:29,07-07-2024 19:21,Successful,380.26,5,"68/37
Aggarwal Chowk
Ambattur-070985",07-07-2024 18:01,85
12946,254,180,Samosa,22-08-2024 06:25,22-08-2024 07:52,Successful,613.26,2,"H.No. 05, Magar Road
Unnao-579632",22-08-2024 06:59,324
12947,196,201,Chole Bhature,15-04-2024 03:13,15-04-2024 04:15,Successful,627.62,3,"H.No. 994, Walla Circle, Thiruvananthapuram-063141",15-04-2024 03:40,23
12948,142,127,Dosa,01-01-2024 11:07,01-01-2024 12:58,Successful,581.03,5,"H.No. 051
Varkey Nagar, Kolkata 829236",01-01-2024 11:44,424
12949,95,50,Chole Bhature,17-06-2024 12:29,17-06-2024 13:23,Successful,927.92,3,"H.No. 586, Ganesan Circle, Tenali 281924",17-06-2024 12:59,252
12950,346,138,Dosa,27-01-2024 12:51,27-01-2024 13:53,Successful,350.13,2,"H.No. 55
Sahni Road
Tadepalligudem-451558",27-01-2024 13:12,391
12951,11,177,Aloo Paratha,26-06-2024 18:33,26-06-2024 18:55,Successful,202.92,4,"H.No. 177, Rao
Bangalore-907502",26-06-2024 19:02,271
12952,26,72,Biryani,18-08-2024 05:17,18-08-2024 07:02,Successful,876.95,4,"91, Kibe Street
Anantapur-511266",18-08-2024 05:50,267
12953,15,140,Tandoori Chicken,11-07-2024 14:35,11-07-2024 15:02,Successful,438.49,5,"739, Keer Street, Dindigul 133457",11-07-2024 15:00,285
12954,41,128,Tandoori Chicken,19-07-2024 19:35,19-07-2024 20:38,Successful,636,5,"48/335, Talwar Path
Katni-169509",19-07-2024 20:06,400
12955,325,79,Aloo Paratha,17-02-2024 06:15,17-02-2024 07:12,Successful,535.15,4,"246
Garg Street, Kalyan-Dombivli 582643",17-02-2024 06:39,26
12956,419,120,Chole Bhature,29-03-2024 12:07,29-03-2024 12:34,Successful,717.48,5,"90/36
Ravel
Kirari Suleman Nagar-794394",29-03-2024 12:31,247
12957,76,125,Paneer Tikka,02-06-2024 11:37,02-06-2024 12:58,Successful,912.49,2,"23/346, Bhat Circle, Suryapet-371344",02-06-2024 12:11,380
12958,95,204,Tandoori Chicken,18-06-2024 12:49,18-06-2024 13:10,Successful,367.5,2,"310
Devi Chowk
Bijapur-106377",18-06-2024 13:26,36
12959,146,6,Aloo Paratha,06-06-2024 18:35,06-06-2024 20:23,Successful,115.33,4,"H.No. 955, Dhaliwal Path, Pudukkottai-725435",06-06-2024 19:13,321
12960,270,263,Aloo Paratha,03-08-2024 19:11,03-08-2024 20:24,Successful,206.89,5,"H.No. 668
Dhaliwal Road
Vasai-Virar-000971",03-08-2024 19:35,57
12961,315,146,Aloo Paratha,14-04-2024 05:58,14-04-2024 06:21,Successful,719.01,2,"55/449
Sule Ganj
Gorakhpur 591755",14-04-2024 06:21,54
12962,292,184,Dal Makhani,10-03-2024 01:13,10-03-2024 02:23,Cancelled,592.65,5,"H.No. 60, Borde Zila, Jhansi-344739",10-03-2024 01:49,475
12963,39,173,Tandoori Chicken,29-03-2024 04:24,29-03-2024 05:14,Successful,719.51,1,"H.No. 012, Choudhry Street, Gangtok 931472",29-03-2024 04:56,383
12964,29,103,Biryani,03-06-2024 09:11,03-06-2024 10:00,Successful,862.94,3,"48, Sant Zila
Bhalswa Jahangir Pur 674296",03-06-2024 09:32,239
12965,373,253,Dosa,21-01-2024 22:14,21-01-2024 22:55,Successful,721.84,1,"80
Chowdhury
Nizamabad 086633",21-01-2024 22:35,267
12966,15,60,Butter Chicken,14-01-2024 03:19,14-01-2024 05:01,Successful,940.01,1,"59/06
Sankaran Zila
Ozhukarai-464326",14-01-2024 03:56,334
12967,236,196,Chole Bhature,17-05-2024 00:03,17-05-2024 01:55,Cancelled,504.35,5,"H.No. 359
Babu Nagar, Raichur-161386",17-05-2024 00:42,312
12968,77,245,Dal Makhani,18-04-2024 05:40,18-04-2024 06:32,Successful,182.86,4,"16/080
Bail Zila
Solapur 931043",18-04-2024 06:19,22
12969,267,189,Samosa,05-09-2024 13:12,05-09-2024 15:01,Cancelled,177.09,5,"24/516, Master Street, Bhiwani-078788",05-09-2024 13:43,390
12970,458,270,Tandoori Chicken,21-05-2024 11:54,21-05-2024 13:40,Successful,193.72,1,"91/707
Kumar Road, Proddatur 893081",21-05-2024 12:14,284
12971,204,34,Biryani,18-05-2024 14:58,18-05-2024 16:55,Successful,712.8,3,"H.No. 697
Kanda Street, Hospet-859231",18-05-2024 15:33,269
12972,206,162,Paneer Tikka,25-05-2024 03:45,25-05-2024 05:08,Successful,854.56,4,"H.No. 572, Chauhan Circle
Surendranagar Dudhrej-568072",25-05-2024 04:12,199
12973,166,279,Paneer Tikka,09-01-2024 07:10,09-01-2024 08:06,Successful,396.71,3,"H.No. 136
Chanda, Munger-913977",09-01-2024 07:34,54
12974,14,211,Butter Chicken,19-08-2024 14:22,19-08-2024 16:20,Successful,791.37,3,"H.No. 458
Lal Marg, Agra 297383",19-08-2024 14:42,339
12975,308,96,Butter Chicken,30-07-2024 12:22,30-07-2024 14:17,Successful,822.26,5,"H.No. 12
Master Chowk
Bhusawal 669546",30-07-2024 12:56,247
12976,95,142,Dal Makhani,12-02-2024 01:47,12-02-2024 02:21,Successful,161.88,1,"58/65, Chaudhary, Gandhinagar 256970",12-02-2024 02:14,255
12977,213,3,Dosa,17-05-2024 07:07,17-05-2024 07:42,Successful,589.16,4,"72/141
Basak Marg
Tirunelveli-730438",17-05-2024 07:33,238
12978,377,182,Aloo Paratha,10-04-2024 22:47,10-04-2024 23:47,Successful,261.3,2,"H.No. 13
Kari Road, Bhiwandi 567090",10-04-2024 23:18,178
12979,68,48,Paneer Tikka,22-04-2024 17:50,22-04-2024 18:28,Successful,580.52,3,"H.No. 324
Sane Chowk
Gurgaon 561515",22-04-2024 18:16,459
12980,112,77,Chole Bhature,01-04-2024 04:03,01-04-2024 05:38,Successful,333.06,4,"806
Dewan Road, Chapra 050810",01-04-2024 04:25,433
12981,384,124,Biryani,08-02-2024 08:07,08-02-2024 08:33,Successful,867.86,3,"39
Badami Marg, Chapra 184708",08-02-2024 08:44,410
12982,265,26,Pav Bhaji,08-06-2024 02:49,08-06-2024 04:14,Cancelled,604.48,2,"63, Bhatt Nagar, Kakinada-616483",08-06-2024 03:24,97
12983,25,42,Pav Bhaji,31-03-2024 05:22,31-03-2024 06:53,Successful,187.95,2,"367
Bail Marg
Gorakhpur 090637",31-03-2024 05:47,141
12984,230,267,Paneer Tikka,11-06-2024 15:17,11-06-2024 16:09,Successful,113.85,1,"H.No. 27, Shankar Ganj
Bulandshahr-683847",11-06-2024 15:50,48
12985,165,34,Samosa,21-05-2024 17:11,21-05-2024 19:00,Successful,248.04,1,"21/513, Chatterjee Street, Bathinda 018062",21-05-2024 17:34,196
12986,235,279,Biryani,04-06-2024 18:52,04-06-2024 19:45,Successful,377.29,2,"81
Handa, Bhind 964340",04-06-2024 19:17,412
12987,482,76,Tandoori Chicken,15-03-2024 16:46,15-03-2024 18:16,Successful,272.17,3,"47/59, Ben Path
Kakinada-747384",15-03-2024 17:16,38
12988,89,69,Biryani,09-04-2024 05:19,09-04-2024 06:15,Successful,560.36,1,"897, Brahmbhatt Road, Bangalore 143153",09-04-2024 05:54,243
12989,319,210,Biryani,02-09-2024 00:07,02-09-2024 01:19,Successful,174.23,3,"87/15, Joshi Street
Bokaro 758351",02-09-2024 00:35,118
12990,49,11,Biryani,26-08-2024 06:34,26-08-2024 07:02,Successful,498.84,5,"25/135
Savant Street, Mango-112228",26-08-2024 07:02,162
12991,470,159,Butter Chicken,20-01-2024 14:14,20-01-2024 14:35,Successful,638.23,5,"16/50, Bains Path
Raipur-362463",20-01-2024 14:44,75
12992,337,154,Butter Chicken,26-06-2024 00:01,26-06-2024 00:40,Cancelled,276.38,3,"031
Jain Chowk, Kochi 879216",26-06-2024 00:34,157
12993,13,274,Chole Bhature,03-03-2024 19:38,03-03-2024 21:12,Successful,169.82,2,"H.No. 931
Bala Ganj, Sangli-Miraj & Kupwad-465009",03-03-2024 20:08,482
12994,446,134,Dal Makhani,04-02-2024 15:20,04-02-2024 15:51,Successful,906.52,5,"100, Sidhu Marg
Jamalpur 189799",04-02-2024 15:57,263
12995,248,178,Aloo Paratha,03-04-2024 13:52,03-04-2024 15:20,Successful,609.45,2,"H.No. 381, Chand Nagar, Khammam 416601",03-04-2024 14:13,419
12996,180,115,Chole Bhature,31-05-2024 07:12,31-05-2024 07:58,Successful,509.13,1,"37/754
Walla
Bhavnagar 470117",31-05-2024 07:33,473
12997,241,200,Butter Chicken,16-05-2024 19:55,16-05-2024 20:48,Successful,189.46,1,"H.No. 897, Dutta Street, Saharsa-284914",16-05-2024 20:18,278
12998,23,210,Dosa,15-03-2024 15:04,15-03-2024 16:28,Successful,167.23,1,"H.No. 129
Vyas Zila
Bulandshahr-279917",15-03-2024 15:44,137
12999,360,8,Tandoori Chicken,26-01-2024 15:46,26-01-2024 17:46,Successful,328.78,3,"22
Sachdev Nagar
Aurangabad-734951",26-01-2024 16:25,432
13000,107,17,Dal Makhani,16-07-2024 18:46,16-07-2024 20:16,Successful,743.09,3,"H.No. 712, Sampath Road, Ramgarh 875894",16-07-2024 19:08,158
13001,449,170,Tandoori Chicken,24-08-2024 12:37,24-08-2024 13:38,Successful,267.79,4,"24, Toor Nagar, Jhansi-978777",24-08-2024 12:59,223
13002,371,132,Butter Chicken,24-02-2024 22:33,24-02-2024 23:28,Successful,841.79,5,"75
Kaur Chowk, Mahbubnagar 876615",24-02-2024 23:09,152
13003,124,241,Butter Chicken,21-07-2024 10:59,21-07-2024 12:44,Successful,347.81,2,"H.No. 15, Bains Street, Noida 315183",21-07-2024 11:33,46
13004,322,14,Paneer Tikka,28-02-2024 12:04,28-02-2024 13:29,Cancelled,183.36,4,"H.No. 75
Srinivasan Zila
Ludhiana 491348",28-02-2024 12:32,402
13005,129,222,Paneer Tikka,16-04-2024 15:58,16-04-2024 17:15,Successful,747.4,3,"67, Batta
Jamnagar-806701",16-04-2024 16:32,58
13006,492,228,Paneer Tikka,02-08-2024 09:37,02-08-2024 10:57,Successful,173.25,4,"H.No. 538
Bala Zila
Ludhiana 245885",02-08-2024 10:07,222
13007,120,138,Samosa,16-05-2024 08:41,16-05-2024 09:42,Successful,110,3,"H.No. 409
Issac Circle
Jodhpur-752992",16-05-2024 09:13,292
13008,33,230,Samosa,11-06-2024 11:40,11-06-2024 12:55,Successful,512.21,2,"269, Dhar Road
Dehradun 220393",11-06-2024 12:17,183
13009,436,175,Tandoori Chicken,06-04-2024 02:25,06-04-2024 03:02,Cancelled,473.53,1,"H.No. 365
Bumb Road, Gorakhpur 868393",06-04-2024 02:51,60
13010,128,147,Dosa,10-02-2024 02:55,10-02-2024 03:47,Successful,894.89,3,"H.No. 12
Bhagat Marg, Siliguri 544126",10-02-2024 03:34,332
13011,371,284,Samosa,01-03-2024 08:52,01-03-2024 09:34,Successful,875.27,1,"68/655
Samra Road, Alappuzha-234602",01-03-2024 09:21,271
13012,85,68,Tandoori Chicken,14-02-2024 09:34,14-02-2024 10:44,Successful,122.13,2,"12/083
Loke Road
Coimbatore 159636",14-02-2024 10:02,188
13013,259,86,Dal Makhani,18-05-2024 03:12,18-05-2024 04:26,Successful,716.54,4,"H.No. 845, Cherian Ganj
Surat 364747",18-05-2024 03:40,462
13014,231,173,Dal Makhani,13-05-2024 22:18,13-05-2024 23:35,Successful,243.34,5,"H.No. 71, Ahuja Marg, Ongole 105027",13-05-2024 22:48,473
13015,245,93,Dal Makhani,02-07-2024 04:11,02-07-2024 05:35,Successful,976.42,1,"H.No. 609, Buch Nagar
Kolhapur-319221",02-07-2024 04:49,180
13016,430,189,Dal Makhani,26-04-2024 01:45,26-04-2024 02:47,Successful,746.83,5,"H.No. 64, Singhal Marg, Madhyamgram-012898",26-04-2024 02:24,129
13017,6,222,Biryani,08-04-2024 16:14,08-04-2024 16:49,Successful,396.21,1,"378, Varughese Circle, Bhubaneswar-347957",08-04-2024 16:50,35
13018,63,82,Chole Bhature,13-03-2024 04:43,13-03-2024 05:17,Successful,588.23,1,"39/962, Dey Circle
Sikar 438486",13-03-2024 05:11,105
13019,136,59,Aloo Paratha,21-07-2024 22:30,21-07-2024 23:20,Successful,458.16,3,"H.No. 132
Madan Chowk
Erode-834048",21-07-2024 23:07,407
13020,314,219,Aloo Paratha,09-05-2024 07:15,09-05-2024 09:07,Successful,403.31,5,"18/52, Gola Circle
Faridabad 802276",09-05-2024 07:51,352
13021,355,55,Chole Bhature,01-05-2024 10:17,01-05-2024 12:09,Successful,440.41,1,"28/187, Yogi Marg, Howrah 753289",01-05-2024 10:50,102
13022,341,240,Paneer Tikka,16-04-2024 09:35,16-04-2024 10:37,Successful,208.34,4,"85
Saran, Thrissur-322577",16-04-2024 10:08,361
13023,219,179,Chole Bhature,15-09-2024 02:32,15-09-2024 04:28,Successful,428.64,4,"864
Balan Road, Mangalore 047733",15-09-2024 02:55,481
13024,89,23,Dosa,09-03-2024 02:15,09-03-2024 03:09,Successful,160.97,1,"38/48
Sampath Ganj, Rajpur Sonarpur-394448",09-03-2024 02:38,312
13025,44,187,Dosa,01-05-2024 17:20,01-05-2024 19:17,Cancelled,806.59,2,"446
Swamy Nagar, Saharanpur-215162",01-05-2024 17:54,307
13026,156,74,Dosa,16-05-2024 09:37,16-05-2024 11:01,Cancelled,842.08,4,"H.No. 025
Madan Road, Meerut 334749",16-05-2024 10:08,408
13027,8,170,Pav Bhaji,28-04-2024 16:59,28-04-2024 18:10,Cancelled,391.59,5,"53, Sehgal Nagar, Sagar 960598",28-04-2024 17:39,93
13028,205,230,Tandoori Chicken,27-06-2024 21:02,27-06-2024 22:23,Successful,960.53,4,"91/17, Dara Circle
Ranchi-649950",27-06-2024 21:37,63
13029,357,45,Aloo Paratha,20-01-2024 11:37,20-01-2024 12:24,Successful,814.7,2,"H.No. 87, Bal Nagar, Dehradun 069615",20-01-2024 12:16,378
13030,349,230,Paneer Tikka,01-03-2024 02:10,01-03-2024 03:52,Successful,936.94,3,"H.No. 232, Baral Nagar
Ghaziabad 474027",01-03-2024 02:31,354
13031,97,162,Pav Bhaji,09-09-2024 11:04,09-09-2024 12:15,Cancelled,891.23,4,"94/044
Sinha Street
Burhanpur 149527",09-09-2024 11:28,430
13032,138,23,Samosa,09-04-2024 05:07,09-04-2024 06:53,Successful,470.05,1,"44/701
Vaidya Ganj
Ongole-304653",09-04-2024 05:27,83
13033,143,145,Samosa,10-05-2024 15:37,10-05-2024 17:34,Successful,647.79,4,"H.No. 272
Gokhale, Ujjain-700489",10-05-2024 16:01,159
13034,298,83,Paneer Tikka,12-09-2024 17:14,12-09-2024 18:22,Successful,979.12,5,"H.No. 20
Kunda Ganj
Salem-166529",12-09-2024 17:41,245
13035,478,177,Dal Makhani,20-03-2024 20:42,20-03-2024 21:10,Successful,297.99,1,"H.No. 636, Chana Road, Panchkula 235399",20-03-2024 21:10,424
13036,408,271,Aloo Paratha,26-02-2024 22:53,27-02-2024 00:45,Successful,392.55,3,"74/100
Taneja Chowk
Silchar 164415",26-02-2024 23:22,109
13037,124,145,Aloo Paratha,05-02-2024 20:20,05-02-2024 22:16,Successful,827.31,4,"81, Edwin Path, Bokaro-747061",05-02-2024 20:40,496
13038,413,131,Samosa,28-05-2024 16:17,28-05-2024 17:13,Successful,141.4,4,"H.No. 74, Kakar Path, Anantapur-936534",28-05-2024 16:37,345
13039,7,61,Butter Chicken,22-07-2024 20:22,22-07-2024 21:59,Successful,773.05,4,"H.No. 432, Bahl Zila, Bhavnagar-408889",22-07-2024 20:51,483
13040,217,98,Dal Makhani,03-09-2024 06:42,03-09-2024 08:13,Successful,211.19,1,"59/777, Ganguly Ganj
Ramagundam 672855",03-09-2024 07:13,78
13041,185,262,Pav Bhaji,12-01-2024 15:50,12-01-2024 16:19,Successful,910.66,1,"57/412, Sarraf Circle, Panipat 901916",12-01-2024 16:27,106
13042,341,91,Butter Chicken,16-05-2024 01:54,16-05-2024 02:17,Successful,263.45,3,"63, Sani Road
Kharagpur 890081",16-05-2024 02:21,412
13043,416,119,Butter Chicken,09-05-2024 13:23,09-05-2024 14:09,Successful,731.52,4,"099, Koshy Ganj
Vijayanagaram-192623",09-05-2024 13:50,293
13044,352,283,Samosa,25-01-2024 07:27,25-01-2024 08:35,Successful,441.47,1,"93/97
Sawhney Ganj
Guwahati 553877",25-01-2024 08:05,354
13045,495,163,Butter Chicken,25-02-2024 01:54,25-02-2024 02:37,Successful,554.72,2,"600, Loke, Kavali 837194",25-02-2024 02:27,285
